Ekran_Boyutu,Ekran_Karti,Ekran_Yenileme_Hizi,Hard_Disk_Kapasitesi,Ram,SSD_Kapasitesi,Cozunurluk,Islemci_Nesli,Islemci_Tipi,Isletim_Sistemi,url,price,marka
14.1,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/huma-h4-v5-2-intel-core-i7-1255u-16gb-ram-512gb-ssd-freedos-14-1-fhd-p-456347368,22.499,monster
18.0,Intel XE Graphics,60.0,256.0,8.0,256.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-intel-core-i5-1235u-8gb-256gb-ssd-freedos-fhd-tasinabilir-bilgisayar-x1502za-ej1644-p-782352241,14.93,asus
15.6,Nvidia GeForce RTX 3050,144.0,1.0,8.0,1.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-58-intel-core-i5-1135g7-8gb-256gb-nvme-ssd-15-6-dos-p-705318589,20.0123,acer
14.0,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,11.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//msi/nb-modern-14-b5m-071xtr-01-r5-5500u-16gb-ddr4-uma-512gb-ssd-14-fhd-dos-koyu-gri-p-777171864,23.25,msi
15.6,Intel UHD Graphics,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq2293w-08pypy-i3-1115g4-8gb-ram-128gb-ssd-uhd-graphics-15-6-win-11-home-p-470905356,9.899,asus
18.0,Nvidia GeForce MX450,90.0,500.0,36.0,32.0,4480 x 2520,5.0,MediaTek P60T,Windows,https://www.trendyol.com//huawei/matebook-16s-i9-13900h-16-gb-1-tb-ssd-16-p-742597428,39.499,huawei
15.6,Nvidia GeForce RTX 3050,165.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-gaming-3-82k101eltx03-i5-11320h-16gb-512ssd-rtx3050-15-6-fullhd-w11h-tasinabilir-bil-p-463450186,26.5311,lenovo
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/probook-455-g9-7k8q4aa-ryzen5-5625u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-681213072,15.6065,hp
15.6,Intel UHD Graphics,60.0,0.0,4.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/x515ea-bq3293-intel-core-i3-1115g4-4gb-256gb-ssd-dos-15-6-fhd-laptop-asus-turkiye-garantili-p-458249188,9.899,asus
17.3,Nvidia GeForce RTX 4060,165.0,0.0,16.0,1.0,2560 x 1440,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/omen-17-cm2005nt-7p6d8ea-13-uyumlu-intel-i7-13700hx-16gb-1tb-ssd-8gb-rtx4060-17-3-inc-qhd-165hz-p-740956247,50.199,hp
15.6,AMD Radeon Graphics,60.0,0.0,8.0,256.0,1366 x 768,3.0,AMD Ryzen 3,Windows,https://www.trendyol.com//asus/d515da-br1319w03-ryzen3-3250u-8gb-256ssd-15-6-hd-w11h-tasinabilir-bilgisayar-cnt004-p-772735789,9.8491,asus
13.3,Paylaşımlı,60.0,256.0,8.0,0.0,1920 x 1080,7.0,Intel Core i5,Windows,https://www.trendyol.com//toshiba/toshiba-satellite-pro-a30-d-14f-core-i5-7200u-8gb-256gb-ssd-13-3-inc-win10-p-33256931,26.785,toshiba
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Linux,https://www.trendyol.com//dell/inspiron-3520-i7-1255u-16gb-512gb-ssd-15-6-fhd-ubuntu-i35201014u-p-765381073,19.759,dell
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/thinkbook-15-21a40036tx-r7-5700u-16gb-512gb-ssd-15-6-fdos-p-377271519,16.55,lenovo
18.0,Nvidia GeForce RTX 4070,240.0,0.0,16.0,1.0,2560 x 1600,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//asus/rog-strix-g18-g814ji-n6142-i9-13980hx-16-gb-1-tb-ssd-rtx-4070-240-hz-freedos-18-qhd-p-652855933,73.399,asus
15.6,Nvidia GeForce RTX 3050 Ti,144.0,0.0,32.0,500.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/abra-a5-v17-3-9-intel-core-i7-11800h-32gb-ram-500gb-ssd-rtx-3050-ti-freedos-15-6-inc-fhd-144-hz-p-674247724,30.699,monster
13.3,Intel XE Graphics,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/ux325ea-kg262-zenbook-13-oled-i5-1135g7-16gb-512gb-ssd-13-3-freedos-tasinabilir-bilgisayar-p-763112174,34.999,asus
16.0,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Linux,https://www.trendyol.com//dell/inspiron-5620-i5-1235u-8gb-512gb-ssd-16-fhd-ubuntu-i56206005u-p-350184948,16.999,dell
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//monster/huma-h4-v5-1-8-intel-core-i5-1235u-16gb-ram-500gb-ssd-windows-11-14-1-fhd-rose-gold-p-635464089,22.299,monster
15.6,Nvidia GeForce RTX 3050,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//msi/gf63-thin-11uc-616xtr-i7-11800h-8gb-ddr4-rtx3050-gddr6-4gb-512gb-ssd-15-6-fhd-dos-p-237307783,33.999,msi
15.6,Intel UHD Graphics,90.0,0.0,4.0,256.0,1920 x 1080,10.0,Intel Core i3,Windows,https://www.trendyol.com//acer/aspire-3-a315-58-36yj-i3-1115g4-4gb-ram-256ssd-uma-15-6-fhd-w11-gumus-notebook-p-753657546,8.999,acer
15.6,Dahili Ekran Kartı,60.0,0.0,32.0,500.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/nirvana-x600-1155-dv00x-g-f-intel-core-i5-1155g7-32-gb-ram-500gb-nvme-ssd-gen4-freedos-p-761306309,16.299,casper
15.6,Nvidia GeForce RTX 4050,144.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//gigabyte/g5-mf-e2ee333sd-i5-12500h-8gb-512gb-ssd-6gb-rtx4050-15-6-fhd-144hz-fdos-ingilizce-q-klavy-p-684087978,28.799,gigabyte
15.6,Nvidia GeForce MX350,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82kb09cntx-i5-1135g7-8gb-256ssd-mx350-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-375709474,17.1651,lenovo
13.3,AMD Radeon Graphics,90.0,0.0,16.0,512.0,1920 x 1200,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/yoga-6-13abr8-ryzen-7-7730u-16gb-512-gb-ssd-13-3-freedos-83b2007atx-dizustu-bilgisayar-p-767715026,32.999,lenovo
16.0,Nvidia GeForce RTX 4060,165.0,0.0,32.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//acer/nitro-16-an16-41-ryzen-7-7840hs-32-gb-1-tb-ssd-rtx-4060-8-gb-freedos-16-wuxga-165-hz-notebook-p-750622945,41.899,acer
15.6,Nvidia GeForce RTX 3050 Ti,144.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//acer/nitro-5-an515-58-50sm-nh-qfley-001a5-i5-12500h-32gb-1tbssd-rtx3050ti-15-6-fullhd-w11h-tasinabilir-p-772262267,28.8081,acer
15.6,AMD Radeon R3,60.0,0.0,4.0,256.0,1920 x 1080,13.0,AMD Ryzen 3,Windows,https://www.trendyol.com//asus/d515da-br1319w-amd-r3-3250u-4gb-ram-256gb-ssd-15-6-hd-w11-notebook-p-311744055,8.65,asus
7.0,AMD Radeon Graphics,120.0,500.0,16.0,512.0,1920 x 1080,13.0,Ryzen Z1,Windows,https://www.trendyol.com//asus/rog-ally-ryzen-z1-16gb-ram-512gb-ssd-7inc-w11-p-779234182,29.686,asus
13.0,Intel Iris Graphics,120.0,0.0,16.0,1.0,2880 x 1800,12.0,Intel Core i7,Windows,https://www.trendyol.com//microsoft/surface-pro-9-qki-00008-intel-i7-1255u-13-touch-16gb-1-tb-ssd-win11h-gri-1-yil-garanti-p-685645371,89.32,microsoft
15.6,AMD Radeon Graphics,60.0,0.0,8.0,1.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-24p-r808-nx-kjeey-001a1-ryzen5-7520u-8gb-1tbssd-15-6-fullhd-freedos-tasinabilir-p-774762403,13.1161,acer
15.6,Nvidia GeForce RTX 3050,120.0,1.0,32.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/ideapad-gaming-3-i7-12650h-32-gb-1-tbssd-4gb-rtx-3050-ti-fhd-15-6-freedos-82s9013wtxbt4-p-773318397,33.3725,lenovo
15.0,M2 10 Çekirdekli,60.0,0.0,16.0,512.0,2880 x 1800,2.0,Apple M2,Mac Os,https://www.trendyol.com//apple/macbook-air-m2-8c-cpu-10c-gpu-16-gb-512-gb-ssd-15-3-uzay-grisi-p-746612602,68.999,apple
15.6,Nvidia GeForce RTX 3050,120.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/g15-5511-i5-11260h-16gb-ram-512gb-ssd-4gb-rtx3050-15-6-inc-fhd-120hz-g1555112306u-p-339557801,35.2773,dell
16.0,Dahili Ekran Kartı,60.0,0.0,16.0,512.0,1920 x 1200,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/thinkbook-16-g4-iap-21cy0063tx-i5-1235u-16gb-512gb-ssd-16-wuxga-freedos-p-757614740,18.499,lenovo
17.3,Nvidia GeForce RTX 4060,144.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//monster/tulpar-t7-v20-7-1-intel-core-i7-12650h-16gb-ram-1-tb-ssd-8-gb-rtx-4060-windows-11-17-3-fhd-144-hz-p-760787778,41.999,monster
14.1,Intel Iris Graphics,60.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/huma-h4-v5-2-10-black-intel-core-i7-1255u-32-gb-ram-1-tb-ssd-freedos-14-1-fhd-p-727900061,26.499,monster
16.1,Nvidia GeForce RTX3060,144.0,0.0,16.0,1.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-gaming-amd-ryzen-7-5800h-16gb-1tb-ssd-rtx3060-6gb-16-1-144hz-fhd-dos-gaming-laptop-54s73ea-p-634363839,33.449,hp
15.6,Belirtilmemiş,60.0,0.0,12.0,512.0,1920 x 1080,13.0,Intel Core i5,Windows,https://www.trendyol.com//tecno/megabook-t1-i5-12gb-ssd-512gb-15-6-gumus-gri-notebook-p-664347281,16.019,tecno
14.0,Intel HD Graphics,60.0,0.0,8.0,256.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-8gb-256gb-ssd-freedos-14-hd-nv3400d11ua13-p-770289698,9.4037,dell
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//lenovo/i7-1255u-16g-512g-15-6-windows-11-pro-tasinabilir-bilgisayar-82tt0055txw11p-p-742979006,22.199,lenovo
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//lenovo/ideapad-gaming-3-82k101eatx-intel-core-i5-11320h-8-gb-256-gb-ssd-1-tb-hdd-nvidia-geforce-gt-p-364395534,24.255,lenovo
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,6.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//acer/nitro-5-an515-46-ryzen5-6600h-16-gb-512-gb-ssd-rtx3050-dos-15-6-fhd-notebook-nh-qgxey-001-16-p-474701162,25.399,acer
15.6,Nvidia GeForce RTX 3070Ti,144.0,0.0,32.0,1.0,1920 x 1080,6.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//acer/nitro-5-an515-46-amd-ryzen-7-6800h-32-gb-1-tb-ssd-rtx-3070ti-8-gb-freedos-15-6-fhd-144-hz-tasi-p-756652764,37.861,acer
15.6,Dahili Ekran Kartı,60.0,512.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//acer/a315-59-i5-1235u-8gb-512ssd-2gb-mx550-15-6-fhd-win-11-laptop-mor-p-366935949,16.999,acer
15.6,AMD Radeon Graphics,120.0,0.0,32.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//dell/inspiron-15-3525-i3525106u06-ryzen7-5825u-32gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisay-p-458041618,18.1501,dell
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Linux,https://www.trendyol.com//acer/aspire-7-a715-43-nh-qhdey-003-ryzen-5-5625u-16gb-512-gb-ssd-4gb-rtx3050-144hz-15-6-full-hd-lin-p-713097345,22.699,acer
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-15alc7-ryzen5-5500u-16gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-82r4007qtr-p-746295829,12.999,lenovo
15.6,Nvidia GeForce RTX 3070,144.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/nitro-5-an515-57-corei7-11800h-16gb-512gb-ssd-rtx-3070-8gb-fdos-15-6-notebook-nh-qfgey-002-p-343021074,36.625,acer
15.6,Intel UHD Graphics 600,60.0,128.0,4.0,256.0,1366 x 768,11.0,Intel Celeron,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-82v7006ntx01-n4120-4gb-128ssd-256ssd-15-6-hd-freedos-tasinabilir-bilgisayar-cnt002-p-778814717,8.5903,lenovo
15.6,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//lenovo/ip-3-intel-core-i3-1115g4-8gb-256gb-ssd-15-6-gumus-dizustu-bilgisayar-lenovo-turkiye-garantili-p-318823753,11.999,lenovo
15.6,Nvidia GeForce RTX 4060,165.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//dell/gaming-g15-5530-i7-13650hx-32gb-1tb-ssd-rtx4060-8gb-140w-15-6-fhd-ubuntu-g155530013u-p-760188188,47.302,dell
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//asus/vivobook-pro-15-m6500qc-hn095-ryzen-5-5600h-16gb-512gb-ssd-4gb-rtx-3050-15-6-full-hd-notebook-p-379307929,25.499,asus
15.6,Nvidia GeForce RTX 4060,120.0,0.0,16.0,512.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/ideapad-gam-3-amd-ryzen-7-7735hs-16-gb-512-gb-6gb-rtx4050-freedos-15-6-fhd-82sb00p4trar2-p-775668555,33.799,lenovo
15.6,Nvidia GeForce MX330,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/expertbook-intel-core-i7-1165g7-16gb-512gb-mx330-2gb-freedos-tasinabilir-bilgisayar-p-767338612,26.999,asus
15.6,AMD Radeon Graphics,120.0,256.0,8.0,256.0,1920 x 1080,3.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/255-g8-3c2w5es-ryzen5-3500u-8gb-256ssd-15-6-freedos-fullhd-tasinabilir-bilgisayar-p-104353645,12.785,hp
15.6,Nvidia GeForce MX350,60.0,0.0,16.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82kb09cntx05-i5-1135g7-16gb-256ssd-mx350-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-375709665,17.839,lenovo
14.0,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1200,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//asus/rog-zephyrus-g14-ga402nj-l4061-amd-r7-7735hs-16gb-512gb-ssd-rtx3050-144hz-dos-14-fhd-notebook-p-652711484,37.999,asus
15.6,Intel Iris Graphics,120.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//monster/huma-h5-v4-1-6-intel-core-i5-1235u-16gb-ram-1tb-ssd-freedos-15-6-fhd-p-458191287,19.999,monster
14.0,Paylaşımlı,60.0,1.0,4.0,0.0,1920 x 1080,13.0,Intel Celeron,Free Dos,https://www.trendyol.com//lenovo/v14-igl-intel-celeron-n4020-4gb-1tb-hdd-freedos-14-fhd-tasinabilir-bilgisayar-82c2001ltx-p-83775445,9.489,lenovo
15.6,Nvidia GeForce RTX 4050,144.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/loq-intel-core-i5-12450h-16gb-512gb-ssd-rtx4050-6gb-dos-15-6-144hz-gaming-laptop-82xv00fytx-p-773962717,29.999,lenovo
14.0,Intel UHD Graphics,60.0,0.0,12.0,256.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-12gb-256-gb-ssd-freedos-14-n4001vn3400ut051-p-783457782,9.4454,dell
15.6,AMD Radeon Graphics,60.0,0.0,8.0,256.0,1920 x 1080,13.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/ideapad-3-15alc6-amd-ryzen-5-5500u-8gb-256gb-ssd-notebook-82ku0117tx-p-329286043,12.899,lenovo
14.0,Intel Iris Graphics,60.0,512.0,16.0,512.0,1920 x 1200,13.0,Intel Core i5,Windows,https://www.trendyol.com//dell/inspiron-14-5430-13-nesil-core-i5-1335u-16gb-512gb-ssd-14inc-w11-p-779235178,23.321,dell
15.6,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Linux,https://www.trendyol.com//dell/vostro-3510-n8803vn3510u-i5-1135g7-8gb-256gb-ssd-15-6-full-hd-ubuntu-notebook-p-333098048,12.669,dell
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,13.0,Intel Celeron,Free Dos,https://www.trendyol.com//asus/intel-celeron-n4020-8gb-512gb-ssd-fhd-15-6-60hz-tasinabilir-bilgisayar-x515ma-ej679wt15-p-781547183,9.149,asus
15.6,Intel UHD Graphics 600,60.0,0.0,4.0,512.0,1366 x 768,1.0,Intel Celeron,Windows,https://www.trendyol.com//lenovo/ideapad-1-82v700a9tx02-n4020-4gb-512ssd-15-6-hd-w11h-tasinabilir-bilgisayar-cnt003-p-772262553,8.5876,lenovo
13.0,Dahili Ekran Kartı,60.0,0.0,16.0,256.0,2560 x 1600,1.0,Apple M1,Mac Os,https://www.trendyol.com//apple/macbook-air-m1-cip-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-uzay-grisi-z1240009k-p-755954200,38.999,apple
14.0,Intel UHD Graphics,60.0,1.0,8.0,256.0,1920 x 1080,11.0,Intel Core i3,Ubuntu,https://www.trendyol.com//dell/vostro-3400-i3-1115g4-8gb-1tb-256gb-ssd-ubuntu-14-n4001vn3400u-8-256-p-466766566,9.8999,dell
15.6,M1 7 Çekirdekli,60.0,0.0,16.0,512.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//asus/x515ea-bq1186w04-i5-1135g7-16gb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-342054410,16.499,asus
17.3,Nvidia GeForce RTX 4060,144.0,0.0,16.0,500.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/tulpar-t7-v20-7-intel-core-i7-12650h-16-gb-ram-500-gb-ssd-8-gb-rtx-4060-freedos-17-3-fhd-144-hz-p-760784880,39.699,monster
15.6,Intel Iris Graphics,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-21a3-i5-1135g7-8gb-128ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-364322594,9.5521,everest
15.6,Nvidia GeForce MX550,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-8gb-512gb-ssd-notebook-723q0ea-p-641749619,18.299,hp
15.6,AMD Radeon Graphics,90.0,0.0,8.0,256.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/laptop-15-dizustu-bilgisayar-15-6-inc-fhd-ryzen-5-7520u-8-gb-ram-256-gb-ssd-freedos-7p6k2ea-p-745627042,10.4,hp
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/vivobook-15-x515ea-intel-i5-1135g7-16gb-1tb-ssd-15-6-intel-iris-x-w11pro-bq1830w20-p-362103909,18.999,asus
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-8gb-256-gb-ssd-freedos-14-n4001vn3400ut031-p-783441316,9.0691,dell
15.6,Nvidia GeForce RTX 4060,165.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/nitro-5-nh-qm0ey-002-intel-core-i7-12700h-16gb-1tb-ssd-rtx-4060-freedos-15-6-fhd-bilgisayar-p-768050068,39.999,acer
15.6,Intel XE Graphics,60.0,0.0,16.0,500.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/nirvana-x600-1155-bv00x-g-f-intel-core-i5-1155g7-16-gb-ram-500gb-nvme-ssd-gen4-freedos-p-761309764,14.999,casper
15.6,Nvidia GeForce MX550,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/nb-thinkpad-e15-21e60076tx-i7-1255u-16gb-512ssd-2gb-mx550-15-6-dos-p-766733927,27.999,lenovo
15.6,M1 7 Çekirdekli,60.0,0.0,16.0,512.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//lenovo/thinkbook-15-amd-ryzen-5-5500u-16gb-512-gbssd-15-6-fhd-freedos-notebook-21a40038tx-p-366323411,16.0357,lenovo
15.6,Intel Iris Graphics,90.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//acer/aspire-a315-58-i5-1135g-islemci-8gb-ram-512gb-ssd-iris-xe-graphics-15-6-fhd-ekran-w11-home-isl-p-752684875,12.999,acer
15.6,Nvidia GeForce GTX 1650,120.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-gaming-3-intel-core-i5-11320h-16gb-512gb-ssd-gtx1650-freedos-15-6-82k101lxtxa37-p-767216791,23.3838,lenovo
14.0,Nvidia GeForce MX330,60.0,0.0,16.0,256.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3400-core-i5-1135g7-16-gb-256-gb-ssd-2gb-mx330-freedos-14-n4030vn3400emeabt2-p-665693575,13.3077,dell
15.6,AMD Radeon Graphics,60.0,0.0,16.0,1.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/255-g8-ryzen-5-5500-16gb-1tb-ssd-15-6-fdos-tasinabilir-bilgisayar-7n4w6aa-p-658737821,12.0999,hp
14.0,Intel UHD Graphics,60.0,500.0,8.0,512.0,1920 x 1080,10.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/x415ja-10-nesil-core-i7-1065g7-8gb-512gb-ssd-14inc-freedos-p-266482656,19.074,asus
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//acer/nitro5-intel-core-i5-11400h-16gb-512gb-4gb-rtx3050-15-6-fhd-w11pro-gaming-pc-p-767856380,26.0,acer
16.0,Nvidia GeForce RTX 4050,165.0,0.0,8.0,512.0,1920 x 1200,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/rog-strix-g16-g614jua9-n3110a9-intel-i7-13650hx-8gb-512gb-ssd-rtx4050-yok-free-dos-16-p-700141271,47.0558,asus
15.6,Nvidia GeForce GTX 1650,144.0,0.0,8.0,512.0,1920 x 1080,13.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/pavilion-15-ec2059nt-amd-ryzen-5-5600h-8gb-512gb-ssd-gtx-1650-15-6-fhd-144-hz-ips-freedos-68n74ea-p-290126990,25.999,hp
18.0,Nvidia GeForce MX450,90.0,500.0,36.0,32.0,4480 x 2520,5.0,MediaTek P60T,Windows,https://www.trendyol.com//hp/250-g8-853u8es-i5-1135-15-6-8g-256ssd-dos-p-780851619,12.25,hp
16.0,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/victus-16-r0058nt-intel-core-i5-13500h-16gb-512ssd-rtx3050-6gb-16-1-freedos-144-hz-tasinabilir-b-p-746861620,27.999,hp
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/250-g9-6q8m5es-i5-1235u-8gb-512ssd-15-6-full-hd-fdos-notebook-p-353583132,15.2999,hp
15.6,AMD Radeon R5,60.0,0.0,8.0,512.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/ideapad-slim-3-15amn8-amd-ryzen-5-7520u-8gb-512gb-ssd-freedos-15-6-fhd-82xq0012tx-p-755556706,12.447,lenovo
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,500.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//casper/excalibur-g770-1265-bvj0x-b-intel-core-i7-12650h-16gb-ram-500-gb-ssd-4gb-rtx3050-freedos-p-356606101,28.199,casper
15.6,Intel HD Graphics,60.0,250.0,8.0,256.0,2160 x 1440,4.0,Intel Celeron,Free Dos,https://www.trendyol.com//dts-teknoloji/acer-a315-35-c7cb-aspire3-n4500-4gb-ram-128gb-ssd-15-6-inc-laptop-dizustu-bilgisayar-p-779574042,8.5389,dts-teknoloji
15.6,Nvidia GeForce RTX 4050,144.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//msi/thin-gf63-12ve-082xtr-intel-core-i5-12450h-16gb-512gb-ssd-rtx4050-freedos-15-6-fhd-144hz-p-753419750,32.499,msi
